y_true,q0.1,q0.5,q0.9
1055.0846,997.5189,1082.7213,1165.1399
1025.7828,970.4393,1050.3177,1127.9268
1040.8809,945.3762,1020.89716,1094.3218
1011.6582,942.7296,1016.84644,1089.2827
1000.0523,920.457,990.9114,1059.8397
976.467,903.8311,971.3875,1037.5925
935.09564,881.0395,944.58545,1007.0365
892.6506,848.7024,907.4618,965.1404
862.0913,811.6108,865.1962,917.50305
870.9721,776.01794,825.4423,872.92596
830.13226,760.157,807.30554,852.2892
784.85876,701.63696,748.4508,790.6204
539.7279,641.5458,690.2053,744.9571
330.37772,442.80804,537.07275,619.2891
575.57715,310.33093,443.69177,552.6196
628.2019,474.0726,563.9061,651.35767
577.9341,475.8244,566.84143,654.9332
572.9445,408.15305,517.3513,616.8912
473.38474,374.38394,491.53848,593.52594
461.8011,300.09024,436.37305,541.43994
455.0902,298.24893,434.58115,537.5757
403.71725,274.72028,416.4827,515.0085
350.56064,223.23512,379.1597,481.4861
295.8162,171.67381,341.2348,444.67676
98.81244,130.02698,309.97995,411.55063
194.3493,-50.722755,179.83606,303.21506
250.01866,60.309364,260.95206,379.28128
840.987,815.9166,864.3034,913.95886
836.5481,810.9328,858.9065,908.0289
842.34064,809.1786,855.6929,904.0164
839.3302,815.2798,859.5452,907.28894
849.39056,812.84283,855.1007,901.67914
888.3392,817.4148,860.1143,907.2362
869.9155,829.6789,875.16943,924.44556
836.45135,821.66986,866.9201,915.5301
805.26013,797.9182,840.27625,885.72217
774.1666,776.8822,815.4825,857.5808
671.2548,753.60065,788.3164,826.8581
715.8643,704.20776,736.7384,770.7858
759.8508,732.1602,768.51013,806.29504
721.0572,746.5573,782.50494,820.99866
700.64355,730.2252,765.2918,802.2433
773.8881,726.1829,761.45624,798.1672
837.80554,769.5015,808.9655,850.8753
844.9076,806.8036,849.59186,895.89966
900.71356,820.90845,865.5315,913.8259
894.4459,855.4578,904.1595,956.9921
873.1826,857.35986,907.0678,960.5724
876.00336,849.2778,898.03723,950.49524
848.4631,847.23486,898.138,951.4031
883.8823,837.0537,887.771,940.2811
871.3683,838.99164,893.95624,948.47363
850.5138,837.1288,892.8974,947.8621
879.2239,839.34875,896.57117,952.5044
888.9886,846.24054,901.0524,956.18756
860.06836,847.1188,898.8621,952.4809
885.685,833.5974,882.7945,934.14075
890.75446,843.52234,894.49554,947.36005
860.5622,838.67126,886.90137,937.9794
894.2439,817.6573,864.39386,913.1944
896.79565,826.89,875.82336,926.38464
862.1035,823.489,872.85913,923.3369
848.3928,790.37665,836.4185,882.7843
734.8862,774.0059,821.6923,867.6446
668.63306,693.0137,747.1842,794.41895
645.444,656.79584,708.3829,761.7487
807.3451,648.68976,699.9777,753.42236
749.10895,737.2869,795.28064,843.08716
856.43414,713.8354,765.40875,809.0621
875.7712,773.9277,830.3393,880.22064
890.73914,797.54614,849.5584,899.2224
887.8256,819.5076,876.47516,930.33624
876.59644,829.26544,886.50446,941.2648
869.3099,830.7881,887.7441,942.48315
905.69305,829.2194,885.74664,940.1837
872.7536,849.8114,908.33136,965.2724
925.99756,842.1832,899.49567,955.4244
904.186,865.8841,926.1651,985.2459
931.5636,846.95844,906.0084,963.03503
913.15094,860.9437,921.8392,980.8098
943.76605,835.2895,896.0586,952.8646
839.56854,849.1241,912.91833,972.3175
873.0622,785.94507,843.4683,895.10565
885.4946,798.7011,858.36194,911.8924
807.464,782.6746,837.5186,887.1847
724.7838,715.901,772.51306,819.87915
604.2591,647.6001,697.15784,750.7623
585.4103,561.85126,626.7586,697.0588
588.407,539.7894,610.90295,684.781
646.3418,538.44904,610.815,685.4163
680.6518,577.95245,640.2998,709.27167
667.60455,588.59467,645.5476,709.306
603.4219,563.4817,624.7284,690.2306
569.0097,503.04617,580.5045,654.19244
569.3921,469.35858,556.76337,636.6916
575.8953,455.88925,547.1922,628.64307
514.82275,439.02045,534.985,617.1123
449.41287,367.0046,483.03677,571.64856
389.04214,293.5266,430.61697,529.1066
340.6175,235.94179,389.32117,494.50446
310.19846,181.72086,350.39835,461.84894
300.24844,144.98189,323.7689,438.04803
294.55936,125.99072,309.95264,425.23987
266.03238,109.06777,297.51282,412.87985
233.34724,77.84855,274.1735,388.3918
227.15701,37.422474,244.31741,359.15414
246.68678,23.402288,233.98318,349.28113
262.70145,40.730186,246.5167,360.2941
261.73434,60.38399,259.89514,367.57623
268.0635,60.56222,259.91553,367.1073
282.78964,70.4981,266.9093,372.41547
267.38846,85.40681,277.6123,381.54843
226.44597,78.72287,272.87784,378.2749
