y_true,q0.1,q0.5,q0.9
781.0004466505978,672.5905598373938,773.4082600106187,891.9059765969824
751.4742193541044,641.9914233542529,744.9516349965586,859.5127478167615
723.709095476842,608.0406789152877,712.0082697445966,821.8280068691304
693.366739890488,574.0102453975749,675.2566457495998,779.2328753223147
661.6083456096794,545.6071321617175,644.896173202793,743.3321133750658
628.2027259950303,511.3073540529272,610.1884750576249,707.4010873757431
597.6285163177242,467.2072965749038,569.6401508087935,667.2437890875963
564.8339226659706,427.7132592533352,535.947201393082,628.511229685371
531.7596853149282,404.62951756571806,514.7052666168659,607.3574148089272
497.6540713381365,378.8592911249278,487.76949258423974,583.6067988395223
462.8704849771931,352.9397314205331,465.6257891067181,564.0491863889497
427.3034220212281,324.2414007091234,440.11207334777384,543.9640747615375
391.99152407378125,296.47201472596976,414.64642407915005,522.2915009136617
356.89237005389566,272.53820970975625,391.903605479703,505.11040403250024
321.8899024942496,254.1121375297091,374.723600215027,489.7674899141169
286.86723836452023,239.92266898852577,362.28397594344574,478.2269870759015
252.940443661321,231.32281242532542,356.39990023359286,473.19930550286676
809.0496589877866,716.8612803369381,771.3145058054668,823.5639245917406
823.7983343494075,726.068383991133,779.3367470744968,831.5422593032534
804.5500392187905,734.1958211697107,787.2709181195894,841.3933495846819
796.3395477071483,730.351341334459,786.3138182083164,844.4581136455139
818.2924049629453,731.0242649944214,787.3469905326288,847.2486455471611
835.5695437776087,739.688802315931,796.6955155770381,855.5609224291223
841.372964146041,748.2953876412814,805.9838277577044,864.4227291773554
840.794632759483,753.2560707634686,812.7924743966748,872.2955059800684
857.4606859033971,755.8463595979273,817.3547653775643,878.8679386656445
847.0849847548368,763.5315043386034,825.1253975172795,887.0675503469198
852.760280344773,763.5005871416191,827.3925995189044,891.1495745134845
861.3920549743302,766.7206374453319,831.9708173777267,896.7792014633982
844.6621785219688,771.6840573782565,837.1743520335967,902.3282504077499
843.4890034770327,769.4549918380189,836.7482757385328,903.9300960642253
859.3060068739206,770.2930542082211,838.8160570058797,907.2748999018197
886.2392313418386,775.5617063934615,844.7599320816887,912.8794106326968
883.3414445277147,784.8431112807067,853.2809800389384,920.4572012286876
877.6522923742391,785.7492432705053,855.0679098176381,922.6472614660718
868.4443285414436,782.9387339639986,853.9138296161801,922.5308316488336
876.528902963845,780.7246247850044,852.6985962186957,922.2776286227136
872.9756280376367,783.6350269952354,856.0989915432931,925.4441139121072
889.7271292139858,784.525612542088,857.4453677542933,926.8722518046009
888.491338794407,787.6925312342544,859.8917183105948,928.9813166198497
880.2861098765354,788.2791129192233,860.541561065683,929.6961503245573
877.0284772515201,787.2516350797786,859.9307331425823,929.4280694781484
884.9962631544623,786.0852155929344,859.1747109249812,929.0480429883419
884.1873019087118,789.8867806435111,862.1862077922822,931.4849826726384
873.5250163194373,793.1270862185668,865.1169469205374,933.4888887443888
908.0903120976473,793.4627732294,865.6711289807516,933.8623844880314
942.8409711657748,809.3856952364723,883.3424630445336,951.3615039290942
966.0356709758476,822.6425845285661,899.7991470677448,972.7356550682199
960.397584441077,826.336738335843,903.640023355714,978.212376111777
964.9379467435838,830.058029971424,907.4581091136024,982.2976192514787
972.4451778268884,836.0093114691147,914.6604007245871,988.462426100037
967.4859552344486,843.7676489403812,925.581450144366,1000.8645964325536
966.6471456254355,843.5014644910526,925.9957141931177,1001.9428894252455
970.4748747917365,843.4179862684327,925.5548027977356,1001.4299194275713
975.8446290644184,844.7917618905891,926.7893315602316,1003.8783402031279
967.2861292767487,848.9747898648322,931.4136216039745,1010.0998440272836
963.7268406115188,848.9862206997692,930.7374595749513,1009.3724546322535
964.8343851986843,848.6835124478255,930.4340105699143,1008.8989629687292
959.7933792702652,849.663160818056,930.9562712029134,1009.2045083830999
970.7463013310546,849.7084383269711,930.5037913976794,1008.6248774198996
